2	Questions for the beginner user of the Microsoft Access features such as file management, Access forms, queries, reports, tables, as well as tools and automation.	Access 2010 - Basic Skills (No Review)	Microsoft Access	EN_A13BS	Basic Skills	2010	English	No Review	32	30 minutes	Banking/Finance		Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services		Microsoft Office Skills			Software Skills															
2	Questions for the beginner user of the Microsoft Access features such as file management, Access forms, queries, reports, tables, as well as tools and automation.	Access 2010 - Basic Skills (timed 30min)	Microsoft Access	EN_A13BST	Basic Skills	2010	English	Timed 30min	Time-Based	30 minutes	Banking/Finance		Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services		Microsoft Office Skills			Software Skills															
2	Questions on the most commonly used Microsoft Access features such as file management, Access forms, queries, reports, tables, as well as tools and automation. Includes end-of-test review feature.	Access 2010 - Standard	Microsoft Access	EN_A13STR	Standard Skills	2010	English	Standard	35	30 minutes	Banking/Finance		Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services		Microsoft Office Skills			Software Skills															
2	Questions on the most commonly used Microsoft Access features such as file management, Access forms, queries, reports, tables, as well as tools and automation.	Access 2010 - Standard (No Review)	Microsoft Access	EN_A13ST	Standard Skills	2010	English	No Review	35	30 minutes	Banking/Finance		Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services		Microsoft Office Skills			Software Skills															
2	Questions on the most commonly used Microsoft Access features such as file management, Access forms, queries, reports, tables, as well as tools and automation.	Access 2010 - Standard (timed 30min)	Microsoft Access	EN_A13STT	Standard Skills	2010	English	Timed 30min	Time-Based	30 minutes	Banking/Finance		Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services		Microsoft Office Skills			Software Skills															
2	Questions on the most commonly used Microsoft Access features such as file management, Access forms, queries, reports, tables, customizing Access and Access and the internet.	Access 2010 (French)	Microsoft Access	FR_A13ST	Standard Skills	2010	French	Standard	35	30 minutes	Banking/Finance		Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services		Microsoft Office Skills			Software Skills															
2	Questions on the most commonly used Microsoft Access features such as file management, Access forms, queries, reports, tables, customizing Access and Access and the Internet.	Access 2010 (Spanish)	Microsoft Access	SP_A13ST	Standard Skills	2010	Spanish	Standard	35	30 minutes	Banking/Finance		Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services		Microsoft Office Skills			Software Skills															
1	This test contains questions on common skills required by an accountant, such as accounts payable, accounts receivable, depreciation, inventory, terminology, and general accounting practices.	Accounting - Accountant Knowledge	Accounting	EN_AFCAC	Standard Skills		English	Standard	40	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions on common skills required by an accountant, such as accounts payable, accounts receivable, depreciation, inventory, terminology, and general accounting practices.	Accounting - Accountant Knowledge (English for AU)	Accounting	AU_ACCCC	Standard Skills		English for AU	Standard	40	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions on common knowledge and skills required by an accountant or bookkeeper working under Canadian rules and procedures for accounting.	Accounting - Accounting and Bookkeeping (English for CA)	Accounting	EN_AFCCB	Standard Skills		English for CA	Standard	44	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions on common knowledge and skills required by someone managing accounts payable including standard accounts payable concepts, procedures and calculations.	Accounting - Accounts Payable	Accounting	EN_AFCAP	Standard Skills		English	Standard	35	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions on common knowledge and skills required by someone managing accounts payable including standard accounts payable concepts, procedures and calculations.	Accounting - Accounts Payable (English for AU)	Accounting	AU_ACCAY	Standard Skills		English for AU	Standard	35	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions on accounts receivable skills, such as journal entries, identifying statement debits and credits, cash receipts, terms, early payment discounts as wells as terminology and general accounting practices.	Accounting - Accounts Receivable	Accounting	EN_AFCAR	Standard Skills		English	Standard	23	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions on accounts receivable skills, such as journal entries, identifying statement debits and credits, cash receipts, terms, early payment discounts as wells as terminology and general accounting practices.	Accounting - Accounts Receivable (English for AU)	Accounting	AU_ACCEC	Standard Skills		English for AU	Standard	23	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions on advanced accounting topics such as taxes, auditing, financial accounting and accounting-related legal issues.	Accounting - Advanced Accounting	Accounting	EN_AFCAA	Advanced Skills		English	Standard	30	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions on bookkeeping skills, such as identifying statement debits and credits, reasonable recording, journal identification, disbursements, assets and liabilities, posting, terminology, and general accounting practices.	Accounting - Bookkeeper Knowledge	Accounting	EN_AFCBK	Standard Skills		English	Standard	45	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions on understanding Business Documents, such as checks, invoices, statements, shipping notes, credit notes as well as creating invoices and posting journal entries.	Accounting - Business Documents	Accounting	EN_AFCBD	Standard Skills		English	Standard	35	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions on understanding Business Documents, such as checks, invoices, statements, shipping notes, credit notes as well as creating invoices and posting journal entries.	Accounting - Business Documents (English for AU)	Accounting	AU_ACCOC	Standard Skills		English for AU	Standard	35	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions on Cost Accounting, such as identifying Includable and Excludable expenses, deferred costs, as well as relevant terminology.	Accounting - Cost Accounting	Accounting	EN_AFCCA	Standard Skills		English	Standard	12	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions on Cost Accounting, such as identifying Includable and Excludable expenses, deferred costs, as well as relevant terminology.	Accounting - Cost Accounting (English for AU)	Accounting	AU_ACCOS	Standard Skills		English for AU	Standard	12	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions how various items would be classified when posted to an account, as a credit or a debit.	Accounting - Credits and Debits	Accounting	EN_AFCCD	Standard Skills		English	Standard	40	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions on the most commonly used accounting math skills, such as calculations requiring addition, subtraction, multiplication, division, and percentages.	Accounting - Math Skills	Accounting	EN_AFCMA	Standard Skills		English	Standard	30	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions on Payroll skills including preparing and filing tax forms, calculating salaries, calculating employer contributions, journal entries as well as relevant terminology.	Accounting - Payroll	Accounting	EN_AFCPA	Standard Skills		English	Standard	35	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions on the most commonly used accounting tax skills, such as payroll form identification, tax law, Medicare and Social Security withholding, and capital gains.	Accounting - Taxes	Accounting	EN_AFCTA	Standard Skills		English	Standard	30	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions on common skills required by an accountant, such as accounts payable, accounts receivable, depreciation, inventory, terminology, and general accounting practices.	Accounting - Terminology	Accounting	EN_AFCTE	Standard Skills		English	Standard	35	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions on common skills required by an accountant, such as accounts payable, accounts receivable, depreciation, inventory, terminology, and general accounting practices.	Accounting - Terminology (English for AU)	Accounting	AU_ACCER	Standard Skills		English for AU	Standard	35	25 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services																				Accounting & Finance - Accounting Knowledge
1	This test contains questions related to working with currency, checks and other items related to duties as a bank teller. Questions include interactive exercises in cashing checks, handling deposits, spotting fraudulent items and reconciling a cash drawer.	Bank Teller - Money Handling	Bank Teller	EN_BKTST	Standard Skills		English	Standard	30	15 minutes	Banking/Finance		Gaming/Hospitality						Staffing Services																		Accounting & Finance - Banking		
1	This test contains questions on common skills required by bank tellers, such as knowledge of banking products, proper banking procedures and issues related to security and fraud.	Bank Teller - Teller Knowledge	Bank Teller	EN_BKTKL	Standard Skills		English	Standard	35	15 minutes	Banking/Finance		Gaming/Hospitality						Staffing Services																		Accounting & Finance - Banking		
1	This test measures ability to use basic computer skills such as Editing, Passwords, Mousing, Printing, Navigation, Typing, and Windows.	Basic Computer Literacy	Digital Literacy	EN_NCSSTNF	Basic Skills		English	Standard	25	15 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services			Digital Literacy		Software Skills															
1	Customer Service questions on topics such as how best to deal with dissatisfied customers, proper telephone skills as well as Customer Service techniques.	Basic Customer Service Skills	Customer Service	EN_PHNCS	Basic Skills		English	Standard	32	15 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services															Clerical Office	Call Center				
1	Customer Service questions on topics such as how best to deal with dissatisfied customers, proper telephone skills as well as Customer Service techniques.	Basic Customer Service Skills (English for UK)	Customer Service	UK_PHNCS	Standard Skills		English for UK	Standard	32	15 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services															Clerical Office	Call Center				
1	Examinees are asked questions relating to managing staff, measuring employee performance and productivity, and recommending raises and promotions.	Basic Office Manager Skills	Office Manager Skills	EN_OFFST	Basic Skills		English	Standard	30	20 minutes	Banking/Finance	Food Services	Gaming/Hospitality	Healthcare	Information Technology	Legal Services	Manufacturing/Logistics	Retail	Staffing Services															Clerical Office	Call Center				
1	Examinees are asked to select the correct button on a telephone from a list of extensions, area codes, country codes and departments.	Call Center - Coding Skills	Call Center Skills	EN_CALCO	Standard Skills		English	Standard	24	10 minutes	Banking/Finance		Gaming/Hospitality	Healthcare					Staffing Services															Clerical Office	Call Center				
1	Examinees are shown various price charts and asked to determine which price would be charged for different scenarios.	Call Center - Data Analysis (English for UK)	Call Center Skills	UK_CALDA	Standard Skills		English for UK	Standard	20	20 minutes	Banking/Finance		Gaming/Hospitality	Healthcare					Staffing Services															Clerical Office	Call Center				
1	Examinees are shown various price charts and asked to determine which price would be charged for different scenarios.	Call Center - Data Analysis Skills	Call Center Skills	EN_CALDA	Standard Skills		English	Standard	20	15 minutes	Banking/Finance		Gaming/Hospitality	Healthcare					Staffing Services															Clerical Office	Call Center				
1	Call Center - Sales questions on topics such as sales strategies, features vs. benefits, needs vs. desires, closing a sale as well as effective sales techniques.	Call Center - Sales Skills	Call Center Skills	EN_CALSA	Standard Skills		English	Standard	26	15 minutes	Banking/Finance								Staffing Services															Clerical Office	Call Center				
1	Call Center - Sales questions on topics such as sales strategies, features vs. benefits, needs vs. desires, closing a sale as well as effective sales techniques.	Call Center - Sales Skills (Dutch)	Call Center Skills	NL_CALSA	Standard Skills		Dutch	Standard	26	20 - 35 minutes	Banking/Finance								Staffing Services															Clerical Office	Call Center				
1	Call Center - Sales questions on topics such as how best to deal with dissatisfied customers, proper telephone skills as well as Call Center - Service techniques.	Call Center - Service Skills	Call Center Skills	EN_CALCS	Standard Skills		English	Standard	16	15 minutes	Banking/Finance		Gaming/Hospitality	Healthcare					Staffing Services															Clerical Office	Call Center				
1	Call Center – Telephone Skills questions on topics such as holding and forwarding calls, taking and leaving messages, telephone etiquette as well as telephone terminology.	Call Center - Telephone Skills	Call Center Skills	EN_CALTS	Standard Skills		English	Standard	30	15 minutes	Banking/Finance		Gaming/Hospitality	Healthcare					Staffing Services															Clerical Office	Call Center				
1	Examinees are asked to compare 2 sets of names and mark if they match or not.	Checking - Names (3min)	Checking	EN_CHBNA	Standard Skills	Names	English	3min	Time-Based	3 minutes	Banking/Finance		Gaming/Hospitality	Healthcare			Manufacturing/Logistics	Retail	Staffing Services						Retail Sales					Industrial				Clerical Office					
1	Examinees are asked to compare 2 sets of names and mark if they match or not.	Checking - Names (English for UK)	Checking	UK_CHKNA	Standard Skills	Names	English for UK	Standard	20	10 minutes	Banking/Finance		Gaming/Hospitality	Healthcare			Manufacturing/Logistics	Retail	Staffing Services						Retail Sales					Industrial				Clerical Office					
1	Examinees are asked to compare 2 sets of numbers and mark if they match or not.	Checking - Numbers (3min)	Checking	EN_CHBNU	Standard Skills	Numbers	English	3min	Time-Based	3 minutes	Banking/Finance		Gaming/Hospitality	Healthcare			Manufacturing/Logistics	Retail	Staffing Services						Retail Sales					Industrial				Clerical Office					
1	Examinees are asked to compare 2 sets of numbers and mark if they match or not.	Checking - Numbers (English for UK)	Checking	UK_CHKNU	Standard Skills	Numbers	English for UK	Standard	30	15 minutes	Banking/Finance		Gaming/Hospitality	Healthcare			Manufacturing/Logistics	Retail	Staffing Services						Retail Sales					Industrial				Clerical Office					
1	Examinees are asked to compare 2 sets of dates, addresses, names as well as words and phrases and mark if they match or not.	Checking - Standard (3min)	Checking	EN_CHBST	Standard Skills	General	English	3min	Time-Based	3 minutes	Banking/Finance		Gaming/Hospitality	Healthcare			Manufacturing/Logistics	Retail	Staffing Services						Retail Sales					Industrial				Clerical Office					
1	Examinees are asked to compare 2 sets of dates, addresses, names as well as words and phrases and mark if they match or not.	Checking - Standard (English for UK)	Checking	UK_CHKST	Standard Skills	General	English for UK	Standard	30	15 minutes	Banking/Finance		Gaming/Hospitality	Healthcare			Manufacturing/Logistics	Retail	Staffing Services						Retail Sales					Industrial				Clerical Office					
1	Examinees are asked to select the correct abbreviation from a list of names, colors, departments, cities and chemicals.	Coding - Letters (3min)	Coding	EN_COBLT	Standard Skills	Letters	English	3min	Time-Based	3 minutes	Banking/Finance			Healthcare			Manufacturing/Logistics	Retail	Staffing Services						Retail Sales					Industrial				Clerical Office					
1	Examinees are asked to select the correct abbreviation from a list of names, colors, departments, cities and chemicals.	Coding - Letters (English for UK)	Coding	UK_CODLT	Standard Skills	Letters	English for UK	Standard	30	15 minutes	Banking/Finance			Healthcare			Manufacturing/Logistics	Retail	Staffing Services						Retail Sales					Industrial				Clerical Office					
1	Examinees are asked to select the correct button on a telephone from a list of extensions, area codes, country codes and departments.	Coding - Numbers (3min)	Coding	EN_COBNU	Standard Skills	Numbers	English	3min	Time-Based	3 minutes	Banking/Finance			Healthcare			Manufacturing/Logistics	Retail	Staffing Services						Retail Sales					Industrial				Clerical Office					
1	Examinees are asked to select the correct button on a telephone from a list of extensions, area codes, country codes and departments.	Coding - Numbers (English for UK)	Coding	UK_CODNU	Standard Skills	Numbers	English for UK	Standard	30	15 minutes	Banking/Finance			Healthcare			Manufacturing/Logistics	Retail	Staffing Services						Retail Sales					Industrial				Clerical Office					
1	Examinees are asked to select the correct abbreviation from a list of extensions, departments, names, colors, cities and chemicals.	Coding - Standard (3min)	Coding	EN_COBST	Standard Skills	General	English	3min	Time-Based	3 minutes	Banking/Finance			Healthcare			Manufacturing/Logistics	Retail	Staffing Services						Retail Sales					Industrial				Clerical Office					
1	Examinees are asked to select the correct abbreviation from a list of extensions, departments, names, colors, cities and chemicals.	Coding - Standard (English for UK)	Coding	UK_CODST	Standard Skills	General	English for UK	Standard	30	15 minutes	Banking/Finance			Healthcare			Manufacturing/Logistics	Retail	Staffing Services						Retail Sales					Industrial				Clerical Office					
1	The applicant is asked to type names and addresses using the keyboard.  Scores are based on speed and accuracy of input.	Data Entry - Alphanumeric	Data Entry	EN_FLDAL	Standard Skills	Alphanumeric	English	Standard	Time-Based	5 minutes	Banking/Finance		Gaming/Hospitality	Healthcare		Legal Services	Manufacturing/Logistics	Retail	Staffing Services															Clerical Office	Call Center				
1	The applicant is asked to type names and addresses using the keyboard.  Scores are based on speed and accuracy of input.	Data Entry - Alphanumeric (Dutch)	Data Entry	NL_DATAL	Standard Skills	Alphanumeric	Dutch	Standard	Time-Based	5 minutes	Banking/Finance		Gaming/Hospitality	Healthcare		Legal Services	Manufacturing/Logistics	Retail	Staffing Services															Clerical Office	Call Center				
1	The applicant is asked to type names and addresses using the keyboard.  Scores are based on speed and accuracy of input.	Data Entry - Alphanumeric (English for AU)	Data Entry	AU_FLDAL	Standard Skills	Alphanumeric	English for AU	Standard	Time-Based	5 minutes	Banking/Finance		Gaming/Hospitality	Healthcare		Legal Services	Manufacturing/Logistics	Retail	Staffing Services															Clerical Office	Call Center				
1	The applicant is asked to type names and addresses using the keyboard.  Scores are based on speed and accuracy of input.	Data Entry - Alphanumeric (English for CA)	Data Entry	CA_FLDAL	Standard Skills	Alphanumeric	English for CA	Standard	Time-Based	5 minutes	Banking/Finance		Gaming/Hospitality	Healthcare		Legal Services	Manufacturing/Logistics	Retail	Staffing Services															Clerical Office	Call Center				
